,name,total_loss,gender_loss,race_loss,age_loss,gender_acc,race_acc,age_acc
0,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-CE-gender.h5,0.15662690997123718,0.19582659006118774,0.45941007137298584,0.9110325574874878,0.9278481006622314,0.850210964679718,0.6295358538627625
1,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-CE-race.h5,0.15904532372951508,0.1915753185749054,0.46131575107574463,0.937562108039856,0.9316455721855164,0.8426160216331482,0.6185653805732727
2,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-CE-age.h5,0.15917453169822693,0.19593967497348785,0.47704383730888367,0.9187622666358948,0.9270042181015015,0.8468354344367981,0.6265822649002075
3,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-CE-last.h5,0.15865859389305115,0.20045098662376404,0.4572715163230896,0.9288634061813354,0.9261603355407715,0.8443037867546082,0.6291139125823975
4,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-SCL-gender.h5,0.1648876667022705,0.17389227449893951,0.49856218695640564,0.9764221906661987,0.9443038105964661,0.8455696105957031,0.6156117916107178
5,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-SCL-race.h5,0.1634993851184845,0.1833753138780594,0.5037598013877869,0.9478587508201599,0.9396624565124512,0.853164553642273,0.6253164410591125
6,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-SCL-age.h5,0.16080741584300995,0.17491264641284943,0.4992626905441284,0.9338989853858948,0.9396624565124512,0.8468354344367981,0.6333333253860474
7,V1-UTKFace-R50-BatchNorm-MultiOutput-AutoAug-224-SCL-last.h5,0.16267289221286774,0.17886891961097717,0.5047667622566223,0.9430934190750122,0.9400843977928162,0.8426160216331482,0.6223628520965576
